id,slug,question,event_title,event_slug,created_at,end_date,updated_at,closed,volume,p1,p2,resolution,cluster
507749,us-military-action-against-iran-before-november,U.S. military action against Iran before November?,U.S. military action against Iran before November?,us-military-action-against-iran-before-november,2024-09-23 18:44:30+00:00,2024-10-31 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,1070645.35004,0.0,1.0,NO,IR_STRIKE
505898,us-military-action-against-iran-by-september-30,U.S. military action against Iran by September 30?,U.S. military action against Iran by September 30?,us-military-action-against-iran-by-september-30,2024-08-27 16:13:54+00:00,2024-09-30 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,95473.584599,0.0,1.0,NO,IR_STRIKE
504372,us-military-action-against-iran-by-august-31,U.S. military action against Iran by August 31?,U.S. military action against Iran by August 31?,us-military-action-against-iran-by-august-31,2024-07-31 16:02:17+00:00,2024-08-31 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,313677.761508,0.0,1.0,NO,IR_STRIKE
504421,israel-military-action-against-iran-in-august,Israel military action against Iran in August?,Israel military action against Iran in August?,israel-military-action-against-iran-in-august,2024-08-01 16:29:13+00:00,2024-08-31 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,242109.130529,0.0,1.0,NO,IR_STRIKE
504349,us-military-action-against-hezbollah-in-lebanon-by-monday,US military action against Hezbollah in Lebanon by Monday?,US military action against Hezbollah in Lebanon by Monday?,us-military-action-against-hezbollah-in-lebanon-by-monday,2024-07-30 21:27:52+00:00,2024-08-05 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,67051.665185,0.0,1.0,NO,IR_STRIKE
504360,us-military-action-against-iran-by-monday,U.S. military action against Iran by Monday?,U.S. military action against Iran by Monday?,us-military-action-against-iran-by-monday,2024-07-31 04:25:59+00:00,2024-08-05 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,117605.339454,0.0,1.0,NO,IR_STRIKE
500943,israel-military-action-against-iran-by-friday,Israel military action against Iran by Friday?,Israel military action against Iran by Friday?,israel-military-action-against-iran-by-friday,2024-04-15 03:26:22+00:00,2024-04-19 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,391886.623795,1.0,0.0,YES,IR_STRIKE
500889,israel-military-action-on-iran-by-april-15,Israel military action against Iran by April 15?,Israel military action against Iran by April 15?,israel-military-action-against-iran-by-april-15,2024-04-11 15:25:16+00:00,2024-04-15 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,307829.249625,0.0,1.0,NO,IR_STRIKE
500890,us-military-action-against-iran-by-april-15,U.S. military action against Iran by April 15?,U.S. military action against Iran by April 15?,us-military-action-against-iran-by-april-15,2024-04-11 15:35:38+00:00,2024-04-15 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,276950.661153,0.0,1.0,NO,IR_STRIKE
513213,will-trump-say-mcdonalds-during-his-inauguration-speech,"Will Trump say ""McDonald's"" during his inauguration speech?",What will Trump say during inauguration speech?,what-will-trump-say-during-inauguration-speech,2024-11-15 21:26:12+00:00,2025-02-03 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,381299.246953,0.0,1.0,NO,TRUMP_INAUG
513229,will-trump-say-god-4-times-during-his-inauguration-speech,"Will Trump say ""god"" 4+ times during his inauguration speech?",What will Trump say during inauguration speech?,what-will-trump-say-during-inauguration-speech,2024-11-15 21:44:54+00:00,2025-02-03 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,206041.738757,1.0,0.0,YES,TRUMP_INAUG
513233,will-trump-say-crypto-or-bitcoin-during-his-inauguration-speech,"Will Trump say ""crypto"" or ""Bitcoin"" during his inauguration speech?",What will Trump say during inauguration speech?,what-will-trump-say-during-inauguration-speech,2024-11-15 21:47:45+00:00,2025-02-03 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,4988602.432348,0.0,1.0,NO,TRUMP_INAUG
513236,will-trump-say-doge-or-dogecoin-during-his-inauguration-speech,"Will Trump say ""doge"" or ""Dogecoin"" during his inauguration speech?",What will Trump say during inauguration speech?,what-will-trump-say-during-inauguration-speech,2024-11-15 21:49:04+00:00,2025-02-03 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,866745.478843,0.0,1.0,NO,TRUMP_INAUG
513237,will-trump-say-kamala-during-his-inauguration-speech,"Will Trump say ""Kamala"" during his inauguration speech?",What will Trump say during inauguration speech?,what-will-trump-say-during-inauguration-speech,2024-11-15 21:49:45+00:00,2025-02-03 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,480558.201464,0.0,1.0,NO,TRUMP_INAUG
513239,will-trump-say-rig-or-rigged-during-his-inauguration-speech,"Will Trump say ""rig"" or ""rigged"" during his inauguration speech?",What will Trump say during inauguration speech?,what-will-trump-say-during-inauguration-speech,2024-11-15 21:51:13+00:00,2025-02-03 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,137330.855014,0.0,1.0,NO,TRUMP_INAUG
513240,will-trump-say-illegal-immigrant-or-illegal-immigration-during-his-inauguration-speech-1,"Will Trump say ""illegal immigrant"" or ""illegal immigration"" during his inauguration speech?  ",What will Trump say during inauguration speech?,what-will-trump-say-during-inauguration-speech,2024-11-15 21:52:08+00:00,2025-02-03 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,507423.09585,0.0,1.0,NO,TRUMP_INAUG
513241,will-trump-say-trans-during-his-inauguration-speech,"Will Trump say ""trans"" during his inauguration speech?",What will Trump say during inauguration speech?,what-will-trump-say-during-inauguration-speech,2024-11-15 21:53:14+00:00,2025-02-03 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,161725.914296,0.0,1.0,NO,TRUMP_INAUG
513242,will-trump-say-drill-baby-drill-during-his-inauguration-speech,"Will Trump say ""drill baby drill"" during his inauguration speech?",What will Trump say during inauguration speech?,what-will-trump-say-during-inauguration-speech,2024-11-15 21:54:35+00:00,2025-02-03 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,273803.418308,1.0,0.0,YES,TRUMP_INAUG
513243,will-trump-say-maga-4-or-more-times-during-his-inauguration-speech,"Will Trump say ""MAGA"" 4 or more times during his inauguration speech?",What will Trump say during inauguration speech?,what-will-trump-say-during-inauguration-speech,2024-11-15 21:55:14+00:00,2025-02-03 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,245526.489301,0.0,1.0,NO,TRUMP_INAUG
513244,will-trump-say-border-5-or-more-times-during-his-inauguration-speech,"Will Trump say ""border"" 5 or more times during his inauguration speech?",What will Trump say during inauguration speech?,what-will-trump-say-during-inauguration-speech,2024-11-15 21:57:18+00:00,2025-02-03 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,126939.161314,0.0,1.0,NO,TRUMP_INAUG
516954,will-trump-say-america-15-or-more-times-during-his-inauguration-speech,"Will Trump say ""America"" 15 or more times during his inauguration speech?",What will Trump say during inauguration speech?,what-will-trump-say-during-inauguration-speech,2024-12-31 19:04:36+00:00,2025-02-03 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,266821.291786,1.0,0.0,YES,TRUMP_INAUG
516955,will-trump-say-carnage-during-his-inauguration-speech,"Will Trump say ""carnage"" during his inauguration speech?",What will Trump say during inauguration speech?,what-will-trump-say-during-inauguration-speech,2024-12-31 19:17:31+00:00,2025-02-03 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,24265.40677,0.0,1.0,NO,TRUMP_INAUG
516956,will-trump-say-america-first-during-his-inauguration-speech,"Will Trump say ""America first"" during his inauguration speech?",What will Trump say during inauguration speech?,what-will-trump-say-during-inauguration-speech,2024-12-31 19:27:57+00:00,2025-02-03 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,153414.664073,1.0,0.0,YES,TRUMP_INAUG
516957,will-trump-say-middle-class-during-his-inauguration-speech,"Will Trump say ""middle class"" during his inauguration speech?",What will Trump say during inauguration speech?,what-will-trump-say-during-inauguration-speech,2024-12-31 19:28:30+00:00,2025-02-03 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,60466.203917,0.0,1.0,NO,TRUMP_INAUG
517614,will-trump-say-elon-musk-during-his-inauguration-speech,"Will Trump say ""Elon Musk"" during his inauguration speech?",What will Trump say during inauguration speech?,what-will-trump-say-during-inauguration-speech,2025-01-06 18:27:33+00:00,2025-02-03 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,386284.269677,0.0,1.0,NO,TRUMP_INAUG
517881,will-trump-say-biden-during-his-inauguration-speech,"Will Trump say ""Biden"" during his inauguration speech?",What will Trump say during inauguration speech?,what-will-trump-say-during-inauguration-speech,2025-01-07 22:02:01+00:00,2025-02-03 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,182811.243126,1.0,0.0,YES,TRUMP_INAUG
518807,will-trump-say-ceasefire-during-his-inauguration-speech,"Will Trump say ""ceasefire"" during his inauguration speech?",What will Trump say during inauguration speech?,what-will-trump-say-during-inauguration-speech,2025-01-15 22:52:08+00:00,2025-02-03 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,81921.706142,0.0,1.0,NO,TRUMP_INAUG
518812,will-trump-say-hell-during-his-inauguration-speech,"Will Trump say ""hell"" during his inauguration speech?",What will Trump say during inauguration speech?,what-will-trump-say-during-inauguration-speech,2025-01-15 22:54:05+00:00,2025-02-03 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,15470.446171,0.0,1.0,NO,TRUMP_INAUG
518814,will-trump-say-january-6-during-his-inauguration-speech,"Will Trump say ""January 6"" during his inauguration speech?",What will Trump say during inauguration speech?,what-will-trump-say-during-inauguration-speech,2025-01-15 22:54:55+00:00,2025-02-03 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,121562.196503,0.0,1.0,NO,TRUMP_INAUG
518819,will-trump-say-mandate-3-times-during-his-inauguration-speech,"Will Trump say ""mandate"" 3+ times during his inauguration speech?",What will Trump say during inauguration speech?,what-will-trump-say-during-inauguration-speech,2025-01-15 22:56:39+00:00,2025-02-03 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,26558.6164,1.0,0.0,YES,TRUMP_INAUG
518820,will-trump-say-los-angeles-during-his-inauguration-speech,"Will Trump say ""Los Angeles"" during his inauguration speech?",What will Trump say during inauguration speech?,what-will-trump-say-during-inauguration-speech,2025-01-15 22:57:43+00:00,2025-02-03 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,155005.463253,1.0,0.0,YES,TRUMP_INAUG
518821,will-trump-say-ai-or-artificial-intelligence-during-his-inauguration-speech,"Will Trump say ""AI"" or ""Artificial Intelligence"" during his inauguration speech?",What will Trump say during inauguration speech?,what-will-trump-say-during-inauguration-speech,2025-01-15 23:01:19+00:00,2025-02-03 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,85913.344245,0.0,1.0,NO,TRUMP_INAUG
519006,will-trump-say-tiktok-during-his-inauguration-speech,"Will Trump say ""TikTok"" during his inauguration speech?",What will Trump say during inauguration speech?,what-will-trump-say-during-inauguration-speech,2025-01-17 00:25:39+00:00,2025-02-03 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,393052.006964,0.0,1.0,NO,TRUMP_INAUG
518725,trump-claims-largest-inauguration-crowd-ever,Trump claims largest inauguration crowd ever?,Trump claims largest inauguration crowd ever?,trump-claims-largest-inauguration-crowd-ever,2025-01-15 20:00:40+00:00,2025-01-31 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,81641.200695,0.0,1.0,NO,TRUMP_INAUG
504851,us-inauguration-on-january-20,US inauguration on January 20?,US inauguration on January 20?,us-inauguration-on-january-20,2024-08-09 18:21:15+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,1589214.623886,1.0,0.0,YES,TRUMP_INAUG
510893,will-kamala-harris-attend-presidential-inauguration,Will Kamala Harris attend presidential inauguration?,Who will attend Trump inauguration?,who-will-attend-trump-inauguration,2024-10-25 01:01:26+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,233327.545588,1.0,0.0,YES,TRUMP_INAUG
511754,will-donald-trump-be-inaugurated,Will Donald Trump be inaugurated?,Who will be inaugurated as President? ,who-will-be-inaugurated-as-president,2024-11-01 20:59:58+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,400409526.886835,1.0,0.0,YES,TRUMP_INAUG
511755,will-someone-else-be-inaugurated,Will someone else be inaugurated?,Who will be inaugurated as President? ,who-will-be-inaugurated-as-president,2024-11-01 21:18:14+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,28689878.975383,0.0,1.0,NO,TRUMP_INAUG
511881,elon-musk-citizenship-revoked-before-inauguration,Elon Musk citizenship revoked before inauguration?,Elon Musk citizenship revoked before inauguration?,elon-musk-citizenship-revoked-before-inauguration,2024-11-04 16:22:45+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,296053.822672,0.0,1.0,NO,TRUMP_INAUG
512226,will-joe-biden-attend-presidential-inauguration,Will Joe Biden attend presidential inauguration?,Who will attend Trump inauguration?,who-will-attend-trump-inauguration,2024-11-06 21:58:44+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,780831.532827,1.0,0.0,YES,TRUMP_INAUG
512227,will-barack-obama-attend-presidential-inauguration,Will Barack Obama attend presidential inauguration?,Who will attend Trump inauguration?,who-will-attend-trump-inauguration,2024-11-06 22:00:52+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,219703.50564,1.0,0.0,YES,TRUMP_INAUG
512228,will-bill-clinton-attend-presidential-inauguration,Will Bill Clinton attend presidential inauguration?,Who will attend Trump inauguration?,who-will-attend-trump-inauguration,2024-11-06 22:02:03+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,105425.451933,1.0,0.0,YES,TRUMP_INAUG
512229,will-hillary-clinton-attend-presidential-inauguration,Will Hillary Clinton attend presidential inauguration?,Who will attend Trump inauguration?,who-will-attend-trump-inauguration,2024-11-06 22:04:19+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,144481.737357,1.0,0.0,YES,TRUMP_INAUG
512230,will-george-w-bush-attend-presidential-inauguration,Will George W. Bush attend presidential inauguration?,Who will attend Trump inauguration?,who-will-attend-trump-inauguration,2024-11-06 22:04:57+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,71335.92052,1.0,0.0,YES,TRUMP_INAUG
512231,will-nancy-pelosi-attend-presidential-inauguration,Will Nancy Pelosi attend presidential inauguration?,Who will attend Trump inauguration?,who-will-attend-trump-inauguration,2024-11-06 22:05:51+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,152285.864953,0.0,1.0,NO,TRUMP_INAUG
512235,will-jimmy-carter-attend-presidential-inauguration,Will Jimmy Carter attend presidential inauguration?,Who will attend Trump inauguration?,who-will-attend-trump-inauguration,2024-11-06 22:20:16+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,423045.036909,0.0,1.0,NO,TRUMP_INAUG
512236,will-michelle-obama-attend-presidential-inauguration,Will Michelle Obama attend presidential inauguration?,Who will attend Trump inauguration?,who-will-attend-trump-inauguration,2024-11-06 22:23:19+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,291427.666297,0.0,1.0,NO,TRUMP_INAUG
512237,will-rudy-giuliani-attend-presidential-inauguration,Will Rudy Giuliani attend presidential inauguration?,Who will attend Trump inauguration?,who-will-attend-trump-inauguration,2024-11-06 22:24:29+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,77551.314076,1.0,0.0,YES,TRUMP_INAUG
513453,icc-arrest-warrant-for-netanyahu-before-inauguration,ICC arrest warrant for Netanyahu before inauguration?,ICC arrest warrant for Netanyahu before inauguration?,icc-arrest-warrant-for-netanyahu-before-inauguration,2024-11-19 17:20:22+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,36925.295456,1.0,0.0,YES,TRUMP_INAUG
513547,will-doge-hit-69-by-inauguration-day,Will DOGE hit 69¢ by Inauguration Day?,Will DOGE hit 69¢ by Inauguration Day?,will-doge-hit-69-by-inauguration-day,2024-11-20 19:09:43+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,1677239.820051,0.0,1.0,NO,TRUMP_INAUG
513713,tesla-bot-at-trump-inauguration,Tesla bot at Trump inauguration?,Tesla bot at Trump inauguration?,tesla-bot-at-trump-inauguration,2024-11-22 16:39:07+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,346117.715423,0.0,1.0,NO,TRUMP_INAUG
513753,will-another-trump-cabinet-nominee-be-withdrawn-before-the-inauguration,Another Trump Cabinet nominee withdrawn before inauguration?,Another Trump Cabinet nominee withdrawn before inauguration?,will-another-trump-cabinet-nominee-be-withdrawn-before-the-inauguration,2024-11-22 22:55:18+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,381253.28092,0.0,1.0,NO,TRUMP_INAUG
515473,will-xi-jinping-attend-presidential-inauguration,Will Xi Jinping attend presidential inauguration?,Who will attend Trump inauguration?,who-will-attend-trump-inauguration,2024-12-11 23:15:42+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,1460457.21779,0.0,1.0,NO,TRUMP_INAUG
515489,will-mark-zuckerberg-attend-presidential-inauguration,Will Mark Zuckerberg attend presidential inauguration?,Who will attend Trump inauguration?,who-will-attend-trump-inauguration,2024-12-12 16:09:47+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,229224.487237,1.0,0.0,YES,TRUMP_INAUG
515495,will-elon-be-worth-500b-by-trump-inauguration,Will Elon be worth $500b by Trump inauguration?,Will Elon be worth $500b by Trump inauguration?,will-elon-be-worth-500b-by-trump-inauguration,2024-12-12 17:59:23+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,617718.674763,0.0,1.0,NO,TRUMP_INAUG
515512,will-vladimir-putin-attend-presidential-inauguration,Will Vladimir Putin attend presidential inauguration?,Who will attend Trump inauguration?,who-will-attend-trump-inauguration,2024-12-12 20:59:27+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,802149.857007,0.0,1.0,NO,TRUMP_INAUG
515513,will-volodymyr-zelensky-attend-presidential-inauguration,Will Volodymyr Zelensky attend presidential inauguration?,Who will attend Trump inauguration?,who-will-attend-trump-inauguration,2024-12-12 21:00:46+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,479826.417805,0.0,1.0,NO,TRUMP_INAUG
515762,will-joe-rogan-attend-presidential-inauguration,Will Joe Rogan attend presidential inauguration?,Who will attend Trump inauguration?,who-will-attend-trump-inauguration,2024-12-16 18:17:42+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,274505.421355,1.0,0.0,YES,TRUMP_INAUG
515763,will-elon-musk-attend-presidential-inauguration,Will Elon Musk attend presidential inauguration?,Who will attend Trump inauguration?,who-will-attend-trump-inauguration,2024-12-16 18:19:08+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,97601.930085,1.0,0.0,YES,TRUMP_INAUG
515764,will-javier-milei-attend-presidential-inauguration,Will Javier Milei attend presidential inauguration?,Who will attend Trump inauguration?,who-will-attend-trump-inauguration,2024-12-16 18:20:00+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,70834.134296,1.0,0.0,YES,TRUMP_INAUG
515820,donald-trump-positive-favorability-on-inauguration-day,Trump positive favorability on inauguration day?,Trump positive favorability on inauguration day?,donald-trump-positive-favorability-on-inauguration-day,2024-12-16 23:32:07+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,327610.198338,0.0,1.0,NO,TRUMP_INAUG
515976,mike-johnson-out-as-speaker-before-inauguration,Mike Johnson out as Speaker before inauguration?,Mike Johnson out as Speaker before inauguration?,mike-johnson-out-as-speaker-before-inauguration,2024-12-18 17:41:51+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,359756.47894,0.0,1.0,NO,TRUMP_INAUG
516469,sriram-krishnan-out-as-trump-ai-policy-advisor-before-inauguration,Will Trump remove Sriram before inauguration?,Will Trump remove Sriram before inauguration?,sriram-krishnan-out-as-trump-ai-policy-advisor-before-inauguration,2024-12-26 18:08:27+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,13304.731408,0.0,1.0,NO,TRUMP_INAUG
516951,will-caitlyn-jenner-attend-presidential-inauguration,Will Caitlyn Jenner attend presidential inauguration?,Who will attend Trump inauguration?,who-will-attend-trump-inauguration,2024-12-31 18:59:16+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,495365.539858,0.0,1.0,NO,TRUMP_INAUG
516952,will-stephen-baldwin-attend-presidential-inauguration,Will Stephen Baldwin attend presidential inauguration?,Who will attend Trump inauguration?,who-will-attend-trump-inauguration,2024-12-31 19:00:18+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,2361.980773,0.0,1.0,NO,TRUMP_INAUG
516953,will-chris-christie-attend-presidential-inauguration,Will Chris Christie attend presidential inauguration?,Who will attend Trump inauguration?,who-will-attend-trump-inauguration,2024-12-31 19:01:46+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,8150.3244,0.0,1.0,NO,TRUMP_INAUG
517036,will-benjamin-netanyahu-attend-presidential-inauguration,Will Benjamin Netanyahu attend presidential inauguration?,Who will attend Trump inauguration?,who-will-attend-trump-inauguration,2025-01-01 15:13:24+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,363574.215685,0.0,1.0,NO,TRUMP_INAUG
517423,will-every-president-attend-trumps-inauguration,Will every president attend Trump’s inauguration?,Will every president attend Trump’s inauguration?,will-every-president-attend-trumps-inauguration,2025-01-05 15:00:05+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,178100.195147,1.0,0.0,YES,TRUMP_INAUG
517440,will-kanye-wes-perform-the-star-spangled-banner-at-trumps-inauguration,Will Kanye West perform the star spangled banner at Trump's inauguration?,Who will sing the national anthem at Trump inauguration? ,who-will-perform-the-star-spangled-banner-at-trump-inauguration,2025-01-06 00:59:57+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,22911.641454,0.0,1.0,NO,TRUMP_INAUG
517441,will-kid-rock-perform-the-star-spangled-banner-at-trumps-inauguration-sh2k,Will Kid Rock perform the star spangled banner at Trump's inauguration?,Who will sing the national anthem at Trump inauguration? ,who-will-perform-the-star-spangled-banner-at-trump-inauguration,2025-01-06 01:02:37+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,22647.081388,0.0,1.0,NO,TRUMP_INAUG
517442,will-lee-greenwood-perform-the-star-spangled-banner-at-trumps-inauguration,Will Lee Greenwood perform the star spangled banner at Trump's inauguration?,Who will sing the national anthem at Trump inauguration? ,who-will-perform-the-star-spangled-banner-at-trump-inauguration,2025-01-06 01:03:43+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,23988.240277,0.0,1.0,NO,TRUMP_INAUG
517443,will-jon-voight-perform-the-star-spangled-banner-at-trumps-inauguration,Will Jon Voight  perform the star spangled banner at Trump's inauguration?,Who will sing the national anthem at Trump inauguration? ,who-will-perform-the-star-spangled-banner-at-trump-inauguration,2025-01-06 01:05:04+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,14871.428361,0.0,1.0,NO,TRUMP_INAUG
517444,will-lara-trump-perform-the-star-spangled-banner-at-trumps-inauguration,Will Lara Trump perform the star spangled banner at Trump's inauguration?,Who will sing the national anthem at Trump inauguration? ,who-will-perform-the-star-spangled-banner-at-trump-inauguration,2025-01-06 01:06:09+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,11437.107433,0.0,1.0,NO,TRUMP_INAUG
517445,will-the-piano-guys-perform-the-star-spangled-banner-at-trumps-inauguration,Will The Piano Guys perform the star spangled banner at Trump's inauguration?,Who will sing the national anthem at Trump inauguration? ,who-will-perform-the-star-spangled-banner-at-trump-inauguration,2025-01-06 01:07:55+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,13570.029102,0.0,1.0,NO,TRUMP_INAUG
517446,will-elon-musk-perform-the-star-spangled-banner-at-trumps-inauguration,Will Elon Musk perform the star spangled banner at Trump's inauguration?,Who will sing the national anthem at Trump inauguration? ,who-will-perform-the-star-spangled-banner-at-trump-inauguration,2025-01-06 01:10:43+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,40791.809564,0.0,1.0,NO,TRUMP_INAUG
517447,will-us-service-members-perform-the-star-spangled-banner-at-trumps-inauguration,Will U.S. Service member(s) perform the star spangled banner at Trump's inauguration?,Who will sing the national anthem at Trump inauguration? ,who-will-perform-the-star-spangled-banner-at-trump-inauguration,2025-01-06 01:12:22+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,9149.865717,0.0,1.0,NO,TRUMP_INAUG
517448,will-christopher-macchio-perform-the-star-spangled-banner-at-trumps-inauguration,Will Christopher Macchio perform the star spangled banner at Trump's inauguration?,Who will sing the national anthem at Trump inauguration? ,who-will-perform-the-star-spangled-banner-at-trump-inauguration,2025-01-06 01:13:57+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,6812.297774,1.0,0.0,YES,TRUMP_INAUG
517620,microstrategy-purchases-more-bitcoin-before-inauguration-jan-20,MicroStrategy purchases more Bitcoin before inauguration?,MicroStrategy purchases more Bitcoin before inauguration?,microstrategy-purchases-more-bitcoin-before-inauguration-jan-20,2025-01-06 19:13:12+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,1370540.287312,1.0,0.0,YES,TRUMP_INAUG
517694,will-alexandria-ocasio-cortez-attend-presidential-inauguration,Will Alexandria Ocasio-Cortez attend presidential inauguration?,Who will attend Trump inauguration?,who-will-attend-trump-inauguration,2025-01-06 21:16:27+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,102658.395053,0.0,1.0,NO,TRUMP_INAUG
517709,will-trumps-inauguration-speech-be-under-8-minutes,Will Trump's inaugural address be under 8 minutes?,How long will the Trump's inaugural address be?,how-long-will-the-trumps-inauguration-speech-be,2025-01-06 21:47:35+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,19135.115047,0.0,1.0,NO,TRUMP_INAUG
517833,will-biden-and-trump-shake-hands-at-the-inauguration,Will Biden and Trump shake hands at inauguration?,Will Biden and Trump shake hands at inauguration?,will-biden-and-trump-shake-hands-at-the-inauguration,2025-01-07 16:05:52+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,36883.061798,1.0,0.0,YES,TRUMP_INAUG
517868,will-more-people-watch-trump-inauguration-than-bidens,Trump inauguration gets more viewers than Biden's?,Trump inauguration gets more viewers than Biden's?,will-more-people-watch-trump-inauguration-than-bidens,2025-01-07 20:32:57+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,776596.40257,0.0,1.0,NO,TRUMP_INAUG
517869,trump-inauguration-most-watched-ever,Will Trump inauguration be the most viewed ever?,Will Trump inauguration be the most viewed ever?,trump-inauguration-most-watched-ever,2025-01-07 20:47:40+00:00,2025-01-20 12:00:00+00:00,2026-03-19 09:09:23+00:00,1,392558.972184,0.0,1.0,NO,TRUMP_INAUG
